t_wall,t_rel,Fx,Fy,Fz,Mx,My,Mz
1771002433.677402,0.002280,0.247854,-0.230758,-0.415800,0.000463,-0.003700,-0.001052
1771002433.682384,0.007263,0.125386,-0.131060,-0.472565,-0.000620,-0.003112,-0.002655
1771002433.687359,0.012237,0.095418,0.041924,-0.238943,-0.002610,-0.002391,-0.001840
1771002433.692345,0.017223,0.200247,0.043649,-0.226086,-0.002546,-0.002576,-0.001491
1771002433.697326,0.022205,0.159988,-0.017415,-0.262932,-0.001851,-0.002308,-0.001167
1771002433.702314,0.027192,0.116088,-0.039938,-0.257957,-0.002044,-0.002603,-0.001611
1771002433.707293,0.032172,0.123332,-0.008152,-0.241344,-0.002542,-0.002539,-0.001697
1771002433.712272,0.037151,0.176732,-0.112325,-0.336412,-0.001491,-0.002584,-0.001715
1771002433.717257,0.042136,0.194172,-0.015119,-0.288402,-0.001707,-0.002232,-0.001270
1771002433.722235,0.047114,0.187268,-0.122361,-0.362210,-0.001014,-0.002924,-0.001621
1771002433.727213,0.052092,0.142388,-0.075450,-0.282113,-0.001147,-0.002415,-0.001439
1771002433.732198,0.057077,0.209712,0.015047,-0.249124,-0.001936,-0.002620,-0.001091
1771002433.737181,0.062060,0.126900,-0.045430,-0.253879,-0.001844,-0.002419,-0.001523
1771002433.742158,0.067037,0.188101,-0.041491,-0.264403,-0.001818,-0.002686,-0.001268
1771002433.747151,0.072030,0.148927,-0.054660,-0.256805,-0.001723,-0.002122,-0.001781
1771002433.752122,0.077001,0.117455,-0.064910,-0.321832,-0.001337,-0.002955,-0.001779
1771002433.757108,0.081987,0.103263,-0.086756,-0.281825,-0.002074,-0.002756,-0.001910
1771002433.762091,0.086969,0.123757,-0.040639,-0.274413,-0.001520,-0.002968,-0.002001
1771002433.767075,0.091954,0.152780,0.060660,-0.223393,-0.002486,-0.002298,-0.001798
1771002433.772055,0.096934,0.157959,-0.093768,-0.304448,-0.001359,-0.003009,-0.001300
1771002433.777034,0.101913,0.146030,-0.014186,-0.250462,-0.002238,-0.002676,-0.001719
1771002433.782017,0.106896,0.182838,0.100766,-0.194378,-0.002909,-0.002570,-0.001641
1771002433.786996,0.111875,0.198039,-0.087808,-0.334384,-0.001510,-0.002564,-0.001361
1771002433.791980,0.116858,0.212715,-0.038967,-0.421690,-0.002485,-0.002781,-0.002317
1771002433.796958,0.121837,0.192644,-0.048918,-0.306841,-0.001567,-0.002618,-0.001514
1771002433.801938,0.126817,0.167388,-0.031555,-0.317513,-0.001551,-0.002862,-0.001419
1771002433.806936,0.131815,0.152863,0.005245,-0.324205,-0.002385,-0.002694,-0.002028
1771002433.811909,0.136788,0.162153,0.024099,-0.271811,-0.002356,-0.002682,-0.001550
1771002433.816898,0.141777,0.135954,0.024264,-0.289827,-0.002092,-0.002650,-0.001705
1771002433.821865,0.146744,0.122874,-0.060299,-0.323742,-0.001626,-0.002637,-0.002134
1771002433.826850,0.151729,-1.919497,3.104964,1.698074,-0.012191,-0.000314,-0.007069
1771002433.831842,0.156721,-1.254447,-0.504353,1.335255,0.008999,0.011870,0.007972
1771002433.836814,0.161693,-1.212813,-0.531950,1.347058,0.008947,0.011347,0.007429
1771002433.841800,0.166679,-1.215133,-0.545193,1.320442,0.009213,0.012014,0.008047
1771002433.846776,0.171655,-1.209888,-0.498473,1.367883,0.008872,0.012107,0.007766
1771002433.851770,0.176648,-1.179593,-0.464628,1.338926,0.008701,0.013286,0.008387
1771002433.856753,0.181632,0.169867,-0.300374,1.756812,0.016222,0.012797,0.013661
1771002433.861721,0.186600,-1.219383,-0.474456,1.361019,0.008092,0.011948,0.008028
1771002433.866705,0.191584,-1.242588,-0.458770,1.336929,0.008298,0.011902,0.007706
1771002433.871689,0.196568,-1.212744,-0.527525,1.319494,0.009070,0.012231,0.008425
1771002433.876669,0.201547,-1.230531,-0.415503,1.374110,0.007913,0.012366,0.007544
1771002433.881659,0.206537,-1.196171,-0.544820,1.313771,0.009437,0.012568,0.008248
1771002433.886853,0.211732,-1.162121,-0.478495,1.312062,0.009219,0.013822,0.008721
1771002433.891627,0.216506,-1.254818,-0.515542,1.336656,0.009087,0.011831,0.007439
1771002433.896594,0.221473,-1.171586,-0.456701,1.347046,0.008162,0.013244,0.008704
1771002433.901589,0.226468,-1.235885,-0.554426,1.348092,0.009441,0.012249,0.008161
1771002433.906559,0.231437,-1.154404,-0.498101,1.308728,0.009014,0.012840,0.008497
1771002433.911556,0.236434,-1.207536,-0.450023,1.362399,0.008300,0.012377,0.008334
1771002433.916523,0.241401,0.111617,-0.353148,1.731462,0.016604,0.011745,0.012862
1771002433.921511,0.246390,-1.168255,-0.454893,1.354526,0.008541,0.012909,0.008249
1771002433.926510,0.251389,0.266619,-1.749044,0.357139,0.024109,0.003045,0.002739
1771002433.931468,0.256346,0.171201,-0.021179,-0.289509,-0.001861,-0.002236,-0.001557
1771002433.936453,0.261332,0.177160,-0.061867,-0.328343,-0.001386,-0.002723,-0.001846
1771002433.941438,0.266317,0.030804,-0.137571,-0.770071,-0.004124,-0.002715,-0.002330
1771002433.946425,0.271304,0.188634,-0.115020,-0.351555,-0.001025,-0.002555,-0.001457
1771002433.951441,0.276319,0.173340,-0.008301,-0.347362,-0.002170,-0.002722,-0.001599
1771002433.956385,0.281264,0.199505,-0.058755,-0.359717,-0.002291,-0.003032,-0.001813
1771002433.961350,0.286228,0.176287,0.050091,-0.334169,-0.002426,-0.002941,-0.001899
1771002433.966351,0.291229,-1.208940,-0.504094,1.320590,0.008803,0.012701,0.008335
1771002433.971349,0.296227,-1.234604,-0.529877,1.328098,0.009079,0.011862,0.007890
1771002433.976760,0.301639,-1.246938,-0.534681,1.326506,0.008986,0.012428,0.007937
1771002433.981298,0.306177,-1.251578,-0.396555,1.358022,0.007468,0.012688,0.008082
1771002433.986267,0.311146,-1.197581,-0.579830,1.322481,0.009732,0.011769,0.008294
1771002433.991245,0.316124,-1.243447,-0.503748,1.327901,0.008817,0.012313,0.007483
1771002433.996231,0.321109,-1.244957,-0.576702,1.312373,0.009558,0.011739,0.007876
1771002434.001222,0.326101,-1.257154,-0.563287,1.272745,0.009597,0.011886,0.007482
1771002434.006204,0.331083,-1.256834,-0.500178,1.334824,0.008924,0.011619,0.007077
1771002434.011178,0.336057,-1.191319,-0.559604,1.280756,0.009655,0.012566,0.008538
1771002434.016166,0.341045,-1.239251,-0.567330,1.331492,0.009651,0.011919,0.007790
1771002434.021142,0.346021,-1.220852,-0.462675,1.335993,0.008374,0.012045,0.007317
1771002434.026125,0.351004,-1.204295,-0.514383,1.348063,0.008961,0.012387,0.008319
1771002434.031102,0.355981,-1.220937,-0.521896,1.308389,0.008814,0.012179,0.007483
1771002434.036093,0.360971,-1.227902,-0.589060,1.328469,0.009549,0.011625,0.008499
1771002434.041078,0.365957,0.126502,-0.349232,1.730307,0.016810,0.012667,0.013108
1771002434.046063,0.370942,-1.220783,-0.544644,1.315303,0.009709,0.012710,0.007777
1771002434.051047,0.375926,0.154398,-0.286061,1.773320,0.016196,0.012828,0.013717
1771002434.056023,0.380902,-1.229042,-0.655456,1.297795,0.010341,0.011777,0.008097
1771002434.061000,0.385879,-1.189758,-0.487842,1.364390,0.008567,0.011717,0.007804
1771002434.066335,0.391214,-1.244386,-0.604623,1.282959,0.010213,0.012051,0.007424
1771002434.071238,0.396117,-1.228971,-0.519849,1.367072,0.009080,0.012444,0.008202
1771002434.076371,0.401250,-1.167841,-0.504840,1.378029,0.009265,0.013189,0.008880
1771002434.081329,0.406208,-1.236547,-0.543005,1.309104,0.009328,0.012468,0.007839
1771002434.086305,0.411184,-1.195674,-0.602543,1.356206,0.009816,0.011586,0.008408
1771002434.090891,0.415770,-1.234039,-0.611697,1.321885,0.009995,0.011689,0.007550
1771002434.095918,0.420797,-1.170068,-0.640858,1.314612,0.010580,0.012536,0.008727
1771002434.101242,0.426120,-1.207774,-0.543480,1.327816,0.009447,0.012606,0.008344
1771002434.105886,0.430765,-1.256928,-0.577312,1.335242,0.009410,0.011211,0.007290
1771002434.111206,0.436085,-1.211489,-0.410551,1.369813,0.007965,0.012400,0.007803
1771002434.115799,0.440677,-1.235806,-0.538664,1.345750,0.009120,0.011515,0.007761
1771002434.120780,0.445658,0.141318,-0.359785,1.721395,0.017130,0.012999,0.013456
1771002434.125764,0.450643,-1.184834,-0.476202,1.312764,0.008769,0.013366,0.008538
1771002434.130752,0.455631,-1.203643,-0.539895,1.291459,0.009432,0.013065,0.008109
1771002434.135720,0.460599,-1.207038,-0.597903,1.337066,0.009649,0.011687,0.008217
1771002434.140715,0.465594,-1.212460,-0.493637,1.362944,0.008670,0.012350,0.007857
1771002434.145695,0.470574,-1.183674,-0.492776,1.345634,0.008927,0.012684,0.008452
1771002434.150672,0.475550,-1.182351,-0.487562,1.361953,0.008771,0.012708,0.008451
1771002434.155657,0.480536,-1.252541,-0.651375,1.301734,0.010378,0.011889,0.008074
1771002434.160634,0.485512,-1.214374,-0.597793,1.338917,0.009728,0.011888,0.007828
1771002434.165615,0.490494,-1.202904,-0.559540,1.369291,0.009337,0.011721,0.008213
1771002434.170595,0.495474,-1.213582,-0.603879,1.332437,0.009594,0.011913,0.008777
1771002434.175584,0.500463,-1.215923,-0.573955,1.374350,0.009427,0.011522,0.007982
1771002434.180565,0.505443,-1.209933,-0.559934,1.327278,0.009474,0.012813,0.008415
1771002434.185924,0.510803,-1.291132,-0.662260,1.268823,0.010295,0.011279,0.007162
1771002434.191205,0.516083,-1.197445,-0.660429,1.342592,0.010586,0.011676,0.008115
1771002434.195510,0.520389,-1.226768,-0.588223,1.327360,0.009659,0.011718,0.007981
1771002434.200485,0.525363,-1.188059,-0.579062,1.324552,0.009420,0.012042,0.008542
1771002434.205470,0.530348,-1.188870,-0.597077,1.326015,0.009762,0.012207,0.008464
1771002434.210449,0.535327,-1.227611,-0.630186,1.292690,0.010032,0.012001,0.008051
1771002434.215435,0.540314,-1.223665,-0.462041,1.346117,0.008624,0.012744,0.008076
1771002434.220407,0.545286,-1.251497,-0.578573,1.324134,0.009559,0.011582,0.007201
1771002434.225390,0.550269,-1.208453,-0.540077,1.335423,0.009410,0.012025,0.007498
1771002434.230378,0.555257,-1.216364,-0.546949,1.329484,0.009405,0.012396,0.007611
1771002434.235356,0.560234,-1.904339,0.014726,1.135915,0.003412,-0.003015,-0.010254
1771002434.240336,0.565215,-1.220828,-0.591594,1.331141,0.009778,0.011358,0.007511
1771002434.245345,0.570224,-1.215197,-0.574888,1.331921,0.009594,0.011681,0.008221
1771002434.250306,0.575185,0.510871,-0.025738,-0.305294,-0.005444,0.011011,0.011605
1771002434.255281,0.580160,0.162424,0.012452,-0.302325,-0.002623,-0.003025,-0.001706
1771002434.260270,0.585149,0.123664,-0.045844,-0.312743,-0.001922,-0.002644,-0.001933
1771002434.265250,0.590129,0.155772,-0.076935,-0.358613,-0.001659,-0.002735,-0.001552
1771002434.270234,0.595113,0.569664,1.946734,-1.664639,-0.001210,0.010439,0.011363
1771002434.275219,0.600098,-1.212089,-0.465580,1.312821,0.008881,0.012897,0.007834
1771002434.280190,0.605068,-1.059136,-0.685216,1.261738,0.011902,0.012169,0.009928
1771002434.285179,0.610058,0.114466,-0.093280,-0.339800,-0.001653,-0.002977,-0.002298
1771002434.290148,0.615026,0.178501,0.067679,-0.228410,-0.002281,-0.002554,-0.001594
1771002434.295140,0.620019,0.163527,0.033497,-0.274529,-0.002316,-0.002203,-0.001584
1771002434.300124,0.625003,0.179431,-0.086954,-0.299276,-0.001677,-0.002820,-0.001518
1771002434.305103,0.629982,-1.399980,0.806368,1.591032,-0.000085,0.007355,0.003861
1771002434.310088,0.634966,-1.156435,-0.561949,1.338546,0.009855,0.012059,0.008776
1771002434.315125,0.640003,-1.252909,-0.592188,1.334562,0.009761,0.012024,0.008114
1771002434.320433,0.645312,-1.192178,-0.474488,1.357362,0.008570,0.012315,0.008093
1771002434.325036,0.649915,-1.194948,-0.539939,1.319933,0.009427,0.012396,0.008238
1771002434.330034,0.654913,-1.218797,-0.510884,1.354499,0.008866,0.012086,0.007602
1771002434.335383,0.660262,-1.219724,-0.396636,1.393999,0.007740,0.012584,0.007860
1771002434.339981,0.664859,-1.202178,-0.582063,1.317131,0.009697,0.012457,0.007881
1771002434.345003,0.669882,-1.211573,-0.495522,1.344807,0.008957,0.012833,0.008060
1771002434.350319,0.675197,-1.160621,-0.458180,1.346598,0.008307,0.012897,0.008290
1771002434.354923,0.679802,-1.197235,-0.550476,1.327871,0.009110,0.012258,0.008223
1771002434.360185,0.685063,-1.266523,-0.494764,1.349692,0.008979,0.012364,0.007584
1771002434.364884,0.689763,-1.229964,-0.534777,1.326805,0.009176,0.012004,0.007534
1771002434.369888,0.694766,-1.205481,-0.545659,1.349932,0.009019,0.012285,0.007956
1771002434.374853,0.699732,0.099533,-0.471467,1.699588,0.017876,0.011544,0.013150
1771002434.379843,0.704722,-1.189479,-0.537621,1.324300,0.009280,0.012875,0.008710
1771002434.384814,0.709692,-1.273346,-0.581154,1.307142,0.009591,0.011850,0.007510
1771002434.389810,0.714689,-1.219071,-0.516220,1.345265,0.008771,0.012214,0.007937
1771002434.394783,0.719662,-1.244086,-0.561500,1.347456,0.009150,0.011184,0.007894
1771002434.399757,0.724636,-1.262653,-0.583717,1.324466,0.009293,0.011330,0.007460
1771002434.404739,0.729617,-1.168651,-0.439740,1.365862,0.008281,0.012476,0.007965
1771002434.409726,0.734605,-1.249983,-0.594318,1.309010,0.009692,0.012006,0.007542
1771002434.414702,0.739581,-1.218847,-0.578740,1.312637,0.009361,0.011686,0.007948
1771002434.419692,0.744570,-1.224405,-0.567486,1.323644,0.009251,0.011313,0.007810
1771002434.424674,0.749552,0.118231,-0.280010,1.729251,0.015962,0.012689,0.013845
1771002434.429665,0.754544,-1.196427,-0.472294,1.336661,0.008820,0.012875,0.008358
1771002434.434643,0.759522,-1.228989,-0.541789,1.279955,0.009276,0.013006,0.008200
1771002434.439614,0.764492,-1.214204,-0.470859,1.335728,0.008733,0.012267,0.007777
1771002434.444595,0.769473,-1.216469,-0.453111,1.330231,0.008311,0.013089,0.008096
1771002434.449578,0.774457,0.136171,-0.388762,1.715987,0.017152,0.012549,0.013396
1771002434.454548,0.779427,-1.231428,-0.474250,1.374480,0.008348,0.011913,0.007946
1771002434.459540,0.784419,-1.186639,-0.492422,1.314794,0.009358,0.013240,0.008107
1771002434.464521,0.789399,-1.153915,-0.456801,1.359332,0.008877,0.013023,0.009021
1771002434.469508,0.794387,-1.235707,-0.574755,1.324215,0.009334,0.011347,0.007518
1771002434.474517,0.799396,-1.201767,-0.588543,1.327561,0.009679,0.011365,0.008063
1771002434.479463,0.804341,-1.234640,-0.582685,1.282032,0.009835,0.012473,0.007942
1771002434.484450,0.809329,-1.262337,-0.460161,1.356421,0.008366,0.012087,0.007547
1771002434.489430,0.814309,-1.257203,-0.601400,1.285032,0.009731,0.011011,0.007250
1771002434.494408,0.819287,-1.239524,-0.536272,1.321244,0.009268,0.012067,0.007710
1771002434.499389,0.824268,-1.247513,-0.527411,1.342730,0.008926,0.011481,0.007595
1771002434.504371,0.829249,-1.228378,-0.558276,1.331823,0.009283,0.012462,0.008497
1771002434.509362,0.834241,-1.238425,-0.513192,1.359653,0.009008,0.011106,0.007383
1771002434.514338,0.839216,-1.154364,-0.496068,1.352401,0.008781,0.012639,0.008428
1771002434.519321,0.844200,-1.167503,-0.459906,1.367358,0.008044,0.012055,0.008180
1771002434.524302,0.849180,-1.205422,-0.447542,1.353987,0.008114,0.012471,0.007949
1771002434.529284,0.854163,-1.240643,-0.579560,1.281564,0.009837,0.012311,0.007937
1771002434.534286,0.859165,-1.210782,-0.479042,1.375469,0.008587,0.012469,0.008116
1771002434.539225,0.864104,-1.172943,-0.526362,1.259049,0.008571,0.012277,0.006574
1771002434.544238,0.869117,-0.115717,2.227540,-0.374621,-0.017860,-0.000412,-0.010445
1771002434.549212,0.874091,0.140765,-0.092446,-0.319292,-0.001656,-0.002789,-0.001815
1771002434.554192,0.879071,0.153347,0.004562,-0.292753,-0.001970,-0.002388,-0.002068
1771002434.559179,0.884057,0.086082,-0.022220,-0.408974,-0.002707,-0.002747,-0.002208
1771002434.564163,0.889042,1.131482,-1.023110,0.009919,0.017869,0.019068,0.014205
1771002434.569143,0.894022,-1.268858,-0.504809,1.313148,0.008776,0.011688,0.007170
1771002434.574126,0.899004,-1.234781,-0.481568,1.332388,0.008781,0.012589,0.007542
1771002434.579105,0.903983,-1.174066,-0.381096,1.385386,0.007964,0.013434,0.008449
1771002434.584088,0.908967,-1.166777,-0.553893,1.291952,0.009787,0.012580,0.007894
1771002434.589068,0.913947,-1.191459,-0.478948,1.316610,0.008571,0.013199,0.008907
1771002434.594053,0.918932,-1.222227,-0.642350,1.286285,0.010270,0.011980,0.008021
1771002434.599033,0.923911,-1.183980,-0.529654,1.315454,0.009327,0.012795,0.008346
1771002434.604044,0.928922,0.940294,-0.641472,-0.920940,0.004794,0.009252,0.014359
1771002434.609004,0.933882,0.210506,-0.032347,-0.335973,-0.002080,-0.002448,-0.001140
1771002434.613979,0.938858,0.152417,-0.148864,-0.397012,-0.001251,-0.003165,-0.001730
1771002434.618959,0.943838,0.169022,0.026598,-0.301996,-0.002192,-0.002755,-0.001290
1771002434.623945,0.948824,0.846425,-0.463903,-0.860601,0.003048,0.007544,0.012675
1771002434.628934,0.953813,-1.227429,-0.511912,1.355458,0.008677,0.011660,0.007732
1771002434.633913,0.958791,-1.212559,-0.485374,1.335803,0.008763,0.012436,0.007754
1771002434.638890,0.963769,-1.245644,-0.575495,1.304496,0.009977,0.011633,0.007528
1771002434.643883,0.968761,-1.259296,-0.599163,1.332720,0.009844,0.011314,0.007572
1771002434.648854,0.973733,-1.186642,-0.514908,1.330497,0.009382,0.012889,0.008264
1771002434.653834,0.978713,-1.203909,-0.448456,1.383438,0.008047,0.012160,0.008021
1771002434.658829,0.983708,-1.268375,-0.610951,1.306347,0.009831,0.011432,0.007821
1771002434.663816,0.988695,-1.205898,-0.592079,1.306881,0.010035,0.012745,0.008075
1771002434.668786,0.993665,-1.191410,-0.486667,1.365026,0.008265,0.012826,0.008272
1771002434.673759,0.998638,-1.242648,-0.536179,1.327431,0.008925,0.011936,0.007321
1771002434.678749,1.003628,-1.177251,-0.489044,1.377130,0.008471,0.012111,0.008376
1771002434.683726,1.008605,-1.234714,-0.566276,1.310194,0.009514,0.012439,0.008403
1771002434.688764,1.013643,-1.181958,-0.522973,1.344210,0.009174,0.012726,0.008685
1771002434.694348,1.019226,-1.231746,-0.513135,1.303309,0.008942,0.011963,0.007340
1771002434.698679,1.023558,-1.241386,-0.426268,1.328178,0.008406,0.013501,0.007863
1771002434.703657,1.028536,-1.194201,-0.508111,1.353810,0.008893,0.012650,0.008014
1771002434.709033,1.033912,-1.223551,-0.451072,1.407909,0.007953,0.012222,0.008368
1771002434.713625,1.038504,0.178921,-0.260058,1.796295,0.015985,0.013348,0.014204
1771002434.718592,1.043470,-1.165110,-0.505172,1.340956,0.009182,0.013010,0.008516
1771002434.723832,1.048711,-1.222639,-0.563458,1.343624,0.009499,0.012045,0.008292
1771002434.728588,1.053466,-1.222815,-0.563083,1.354097,0.009784,0.012652,0.008449
1771002434.733578,1.058457,-1.264657,-0.645295,1.313664,0.009884,0.011855,0.008300
1771002434.738923,1.063801,-1.244772,-0.584096,1.326978,0.009571,0.011617,0.007911
1771002434.743543,1.068421,-1.238499,-0.527083,1.346529,0.009372,0.012883,0.007946
1771002434.748888,1.073766,-1.221181,-0.461848,1.389730,0.008387,0.012335,0.008104
1771002434.753487,1.078366,-1.230140,-0.478783,1.369123,0.008066,0.012538,0.008156
1771002434.758482,1.083361,-1.218035,-0.460185,1.356213,0.008223,0.012128,0.007723
1771002434.763448,1.088327,0.171627,-0.290061,1.752254,0.016214,0.012871,0.013463
1771002434.768426,1.093305,-1.244568,-0.565037,1.343989,0.009423,0.011864,0.007668
1771002434.773407,1.098286,-1.174284,-0.469319,1.380057,0.008354,0.013123,0.008203
1771002434.778378,1.103257,-1.235396,-0.589788,1.320863,0.009545,0.011209,0.007710
1771002434.783368,1.108247,0.127197,-0.352502,1.747471,0.016753,0.012236,0.012882
1771002434.788348,1.113227,-1.224782,-0.511617,1.343735,0.008965,0.011951,0.007878
1771002434.793329,1.118207,-1.215183,-0.585051,1.323326,0.009492,0.012046,0.007774
1771002434.798307,1.123186,0.175977,-0.260482,1.751202,0.015683,0.013161,0.013869
1771002434.803293,1.128171,-1.188641,-0.451247,1.361691,0.008433,0.012600,0.007978
1771002434.808276,1.133154,-1.243953,-0.517866,1.344129,0.008760,0.011977,0.007529
1771002434.813257,1.138136,-1.185593,-0.500645,1.377536,0.009069,0.012539,0.008074
1771002434.818237,1.143115,0.153181,-0.375844,1.742471,0.016707,0.012358,0.013326
1771002434.823221,1.148100,-1.194815,-0.422307,1.375808,0.007927,0.012916,0.008052
1771002434.828201,1.153080,-1.229002,-0.500338,1.369155,0.008707,0.012318,0.007727
1771002434.833183,1.158062,-1.244212,-0.554207,1.322666,0.009645,0.012081,0.008022
1771002434.838172,1.163050,0.140481,-0.332273,1.741504,0.016809,0.012810,0.013577
1771002434.843151,1.168029,-1.156053,-0.425018,1.393052,0.008191,0.013268,0.008491
1771002434.848129,1.173008,-0.610873,-0.077892,0.178703,-0.004755,0.007673,-0.004304
1771002434.853122,1.178001,0.194926,0.050538,-0.265429,-0.001900,-0.002022,-0.001022
1771002434.858095,1.182974,0.169032,-0.053974,-0.324056,-0.001971,-0.002560,-0.001606
1771002434.863075,1.187954,0.161392,-0.079955,-0.276106,-0.001323,-0.002544,-0.001462
1771002434.868068,1.192947,0.131991,0.021266,-0.243581,-0.002459,-0.002538,-0.001581
1771002434.873042,1.197920,0.147165,-0.040220,-0.281822,-0.001648,-0.002577,-0.001634
1771002434.878022,1.202901,0.138417,0.009439,-0.299253,-0.002605,-0.002822,-0.002289
1771002434.883640,1.208519,0.151964,0.080761,-0.236496,-0.002822,-0.002663,-0.001907
1771002434.887988,1.212867,0.165647,0.074687,-0.271414,-0.002899,-0.002935,-0.001958
1771002434.892974,1.217853,-0.993236,0.208903,1.232872,-0.009241,0.011758,0.010045
1771002434.897966,1.222845,-1.202432,-0.549929,1.314589,0.009311,0.012134,0.008002
1771002434.902947,1.227825,-1.219161,-0.492906,1.325796,0.008733,0.012583,0.007747
1771002434.907941,1.232819,-1.231590,-0.530666,1.343172,0.009199,0.012300,0.008084
1771002434.912885,1.237763,-1.210314,-0.531936,1.367484,0.009342,0.012264,0.007959
1771002434.917885,1.242764,-1.227510,-0.528231,1.338911,0.008580,0.011740,0.007667
1771002434.922864,1.247743,-1.199194,-0.455710,1.368105,0.008325,0.012718,0.008316
1771002434.927848,1.252727,0.103836,-0.350097,1.750623,0.016789,0.012137,0.013410
1771002434.932827,1.257706,-1.230845,-0.532263,1.346872,0.008893,0.012179,0.007771
1771002434.937799,1.262678,-1.222451,-0.550096,1.343276,0.009668,0.012478,0.007671
1771002434.942792,1.267671,-1.245057,-0.625981,1.300488,0.009970,0.011599,0.007777
1771002434.947774,1.272653,-1.265147,-0.566041,1.320094,0.009180,0.011845,0.007699
1771002434.952767,1.277646,-1.253875,-0.552543,1.335788,0.009445,0.011861,0.007436
1771002434.957742,1.282621,-1.216490,-0.552514,1.351494,0.009570,0.012030,0.007879
1771002434.962723,1.287601,-1.200438,-0.525233,1.335639,0.009089,0.012477,0.008334
1771002434.967707,1.292586,-1.228134,-0.533948,1.378954,0.008909,0.012022,0.008412
1771002434.972688,1.297567,-1.203059,-0.515387,1.392064,0.008809,0.011681,0.008023
1771002434.977666,1.302545,0.120961,-0.423335,1.739151,0.017331,0.012207,0.013544
1771002434.982668,1.307547,0.150048,-0.294340,1.802835,0.015867,0.012240,0.013363
1771002434.987631,1.312510,-1.218060,-0.550283,1.351959,0.009594,0.012416,0.008002
1771002434.992617,1.317496,-1.250625,-0.533601,1.359453,0.008877,0.011694,0.007651
1771002434.997599,1.322478,-1.205262,-0.582423,1.347835,0.009816,0.012062,0.008163
1771002435.002589,1.327467,-1.249441,-0.546005,1.368851,0.009149,0.011579,0.007476
1771002435.007561,1.332440,-1.233014,-0.530086,1.402328,0.008462,0.011417,0.007861
1771002435.012542,1.337421,-1.207218,-0.397938,1.397317,0.007753,0.012849,0.007950
1771002435.017527,1.342405,-1.244189,-0.576938,1.331385,0.009435,0.011915,0.007798
1771002435.022517,1.347396,-1.262442,-0.656818,1.338241,0.010422,0.011198,0.008116
1771002435.028170,1.353049,-1.185245,-0.467653,1.424736,0.008474,0.012794,0.008759
1771002435.032453,1.357331,-1.207161,-0.496786,1.388640,0.008932,0.012388,0.007884
1771002435.037449,1.362328,-1.218861,-0.596634,1.357066,0.009381,0.011183,0.007906
1771002435.042814,1.367693,-1.220714,-0.610740,1.321922,0.010088,0.011853,0.007959
1771002435.047425,1.372303,-1.198620,-0.599217,1.329088,0.009915,0.012365,0.007937
1771002435.052702,1.377581,-1.196723,-0.539682,1.375860,0.009223,0.012244,0.008022
1771002435.057781,1.382660,-1.198228,-0.513862,1.363740,0.009243,0.012781,0.008373
1771002435.062715,1.387593,-1.212894,-0.587854,1.322581,0.009869,0.012043,0.008025
1771002435.067344,1.392223,0.156647,-0.432656,1.699293,0.017450,0.012578,0.013527
1771002435.072709,1.397588,-1.144606,-0.426932,1.379384,0.008216,0.013129,0.008524
1771002435.077322,1.402201,-1.202989,-0.506656,1.376256,0.008634,0.012204,0.008423
1771002435.082423,1.407302,-1.240066,-0.543656,1.356741,0.009206,0.011560,0.007429
1771002435.087275,1.412154,0.128542,-0.355231,1.735601,0.016671,0.012215,0.013272
1771002435.092270,1.417148,-1.203376,-0.507518,1.370897,0.008924,0.012540,0.007746
1771002435.097255,1.422134,-1.161343,-0.502762,1.385437,0.009100,0.012631,0.008269
1771002435.102243,1.427121,-1.218188,-0.554908,1.371875,0.009040,0.011529,0.007652
1771002435.107894,1.432773,-1.245361,-0.522946,1.338370,0.008978,0.012033,0.007511
1771002435.112190,1.437069,-1.202913,-0.496217,1.358018,0.008717,0.012388,0.007997
1771002435.117165,1.442044,-1.204733,-0.496892,1.367167,0.008802,0.012234,0.007752
1771002435.122177,1.447056,-1.203826,-0.533875,1.363791,0.008777,0.012375,0.008096
1771002435.127137,1.452015,-1.225073,-0.465934,1.366286,0.008187,0.012421,0.008473
